Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
11/19/2020,2167,17,116,250,524,458,358,278,187,83,29,0,1115,1044,8,892,60,345,483,87,300,0,0,0,0,0,7,5,5,0,7,10,0,3,1,5,7,1,0,4,4,9,16,19,21,26,17,0,55,61,0,36,4,39,28,6,3
04/06/2020,583,22,198,5,77,97,103,110,94,56,41,0,303,280,0,150,24,246,107,27,29,0,0,0,2,5,1,8,6,0,9,13,0,3,0,16,3,0,0,0,5,22,16,40,59,28,28,0,109,89,0,43,12,111,23,7,2
12/05/2020,1203,13,84,165,270,216,170,185,118,51,28,0,610,592,1,483,49,220,280,36,135,0,0,2,1,2,1,2,5,0,5,8,0,7,0,4,2,0,0,4,5,8,5,12,25,13,12,0,41,43,0,25,5,32,17,4,1
10/19/2021,321,2,19,77,60,64,42,29,29,14,6,0,182,139,0,49,12,69,120,29,42,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,4,1,5,3,3,2,1,0,11,8,0,2,0,10,5,2,0
10/08/2020,612,3,26,82,181,116,68,83,55,19,8,0,311,301,0,253,17,90,178,20,54,0,0,0,2,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,4,1,2,3,8,2,6,0,15,11,0,4,1,13,5,2,1
06/08/2020,273,15,42,21,63,48,49,40,24,15,13,0,136,135,2,149,3,52,39,6,24,0,0,1,1,2,2,3,6,0,6,9,0,5,1,5,3,1,0,2,7,2,6,9,5,5,6,0,22,20,0,15,2,15,9,1,0
08/28/2020,383,4,26,66,109,62,50,47,29,15,5,0,185,198,0,173,13,71,89,12,25,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,4,4,4,0,14,12,0,9,0,13,3,1,0
01/31/2023,416,1,20,137,49,68,44,41,33,31,13,0,238,178,0,131,23,124,85,15,38,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,2,2,10,2,0,8,12,0,6,1,12,1,0,0
02/05/2021,403,8,48,49,101,73,52,54,36,22,16,0,205,198,0,126,24,81,106,22,44,0,0,1,0,1,3,0,3,0,4,4,0,3,0,4,1,0,0,1,2,5,7,5,9,9,10,0,29,19,0,13,2,24,8,1,0
08/10/2020,376,1,28,41,107,68,63,49,24,19,5,0,184,191,1,193,11,60,81,13,18,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,5,1,3,4,4,6,3,0,14,14,0,4,2,6,13,1,2
04/06/2021,858,4,68,134,234,185,126,90,56,18,15,0,440,417,1,231,64,250,211,28,74,0,0,0,0,1,3,0,0,0,0,4,0,3,0,1,0,0,0,0,2,8,11,17,14,8,8,0,29,39,0,12,2,43,7,2,2
10/18/2021,353,1,25,95,64,60,57,41,23,7,6,0,184,168,1,75,16,80,110,20,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,5,3,8,4,2,0,15,10,0,7,0,12,4,1,1
12/27/2021,9239,17,243,1477,2199,2007,1393,1034,690,294,144,1,5114,4095,30,2027,336,2431,1957,683,1805,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,14,24,28,26,33,51,36,31,0,129,114,0,51,4,133,43,10,2
06/07/2022,1100,1,25,254,199,219,140,131,83,45,29,0,633,460,7,262,71,242,327,41,157,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,2,4,2,3,3,3,6,0,16,9,0,4,0,11,9,1,0
11/14/2021,382,4,40,97,82,79,51,36,25,6,6,0,179,201,2,58,10,94,120,28,72,0,0,0,0,1,1,0,2,0,1,3,0,2,0,2,0,0,0,2,4,5,3,8,9,4,5,0,18,22,0,9,1,20,7,2,1
11/13/2020,2691,19,118,333,649,537,402,344,244,122,60,0,1449,1235,7,1087,74,469,628,126,307,0,0,0,0,4,2,6,7,0,8,11,0,6,0,5,8,0,0,1,8,13,5,17,32,27,15,0,44,74,0,42,3,42,27,2,2
02/07/2022,578,12,37,141,113,103,65,50,50,32,24,0,298,279,1,138,36,99,181,30,94,0,0,0,2,0,1,2,7,0,5,7,0,5,1,4,2,0,0,1,1,6,3,5,5,9,7,0,21,16,0,12,3,14,6,1,1
06/11/2021,39,2,14,6,12,6,6,2,3,3,1,0,18,21,0,14,2,11,8,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,1,1,6,1,1,0,7,7,0,3,0,9,1,0,1
11/29/2021,1463,7,76,370,282,292,199,179,97,32,12,0,735,724,4,289,46,287,478,136,227,0,1,0,1,0,1,1,3,0,5,2,0,2,1,3,1,0,0,2,4,4,10,18,11,18,9,0,41,35,0,15,2,35,18,4,2
11/23/2021,722,4,40,172,166,143,84,68,43,22,24,0,347,373,2,132,21,169,232,50,118,0,0,1,0,2,1,0,0,0,1,3,0,1,0,3,0,0,0,0,2,5,4,7,8,7,7,0,19,21,0,9,3,12,14,2,0
07/05/2020,90,3,16,7,29,19,14,11,8,2,0,0,54,35,1,27,0,24,22,9,8,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,2,1,4,3,2,1,3,0,5,11,0,6,1,6,3,0,0
06/12/2021,46,5,8,5,13,13,3,7,1,2,2,0,18,28,0,11,1,13,11,2,8,0,0,0,0,1,1,2,1,0,5,0,0,2,0,0,2,1,0,0,0,2,3,1,0,0,2,0,3,5,0,4,0,4,0,0,0
07/11/2020,154,2,19,8,68,23,22,13,12,8,0,0,79,75,0,37,4,46,39,10,18,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,1,2,1,3,4,1,0,8,11,0,4,1,13,1,0,0
11/16/2021,742,6,41,187,142,153,102,64,38,29,27,0,376,363,3,137,19,160,230,61,135,0,0,2,0,0,2,0,2,0,2,4,0,0,0,6,0,0,0,1,1,2,6,11,4,11,5,0,13,28,0,13,0,17,10,1,0
11/12/2022,240,0,28,33,37,38,32,37,31,21,11,0,138,102,0,60,11,70,66,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,4,6,5,0,15,13,0,3,1,18,6,0,0
10/26/2020,1539,8,76,192,403,303,257,180,117,66,21,0,782,754,3,601,53,279,384,55,167,0,0,0,0,0,0,2,6,0,4,4,0,4,0,0,4,0,0,0,5,5,5,17,14,19,11,0,30,46,0,26,2,20,23,2,3
04/11/2022,543,1,15,64,154,128,77,54,32,19,15,0,309,233,1,65,49,62,247,42,78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,3,2,2,1,4,0,10,5,0,2,2,3,5,2,1
12/14/2020,1460,21,103,159,330,298,213,201,129,81,49,0,767,688,5,475,62,328,310,57,228,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,9,17,20,18,18,0,45,58,0,35,1,42,20,4,1
02/05/2023,163,0,18,36,21,25,20,22,15,15,9,0,94,67,2,46,12,43,42,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,3,4,0,8,10,0,3,1,10,3,1,0
08/15/2020,221,5,21,18,65,41,30,34,20,11,2,0,106,113,2,80,6,56,62,6,11,0,0,0,1,0,0,2,2,0,3,2,0,0,0,3,2,0,0,1,4,2,0,5,3,5,1,0,10,11,0,7,0,10,3,1,0
09/27/2022,369,2,27,80,51,51,62,51,34,23,17,0,206,163,0,98,24,94,95,19,39,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,2,3,3,2,0,3,8,6,0,10,17,0,7,0,11,7,2,0
07/19/2022,1002,4,50,140,196,197,148,126,94,69,32,0,581,418,3,224,63,272,243,41,159,0,0,0,0,0,0,0,4,0,1,3,0,0,0,3,1,0,0,2,5,6,5,5,5,11,11,0,27,23,0,7,0,19,23,1,0
04/08/2022,397,0,14,59,99,100,62,42,16,12,7,0,229,165,3,55,37,39,171,26,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,4,1,1,0,8,6,0,4,0,3,5,2,0
08/10/2021,531,4,39,65,157,140,74,41,25,18,11,0,291,238,2,127,25,110,177,21,71,0,0,0,0,1,1,1,1,0,0,4,0,0,0,4,0,0,0,2,1,4,8,9,4,8,3,0,24,15,0,5,2,24,6,2,0
09/21/2020,420,2,24,51,123,85,56,46,34,18,7,0,215,203,2,222,7,46,101,15,29,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,5,3,2,0,15,9,0,13,0,8,2,1,0
07/07/2020,341,4,25,35,107,69,55,44,19,8,4,0,184,156,1,105,12,95,82,10,37,0,0,0,0,0,3,0,1,0,3,1,0,3,0,1,0,0,0,0,2,3,2,5,4,6,3,0,9,16,0,4,2,13,4,1,1
10/09/2022,167,0,16,18,25,25,24,28,17,15,15,0,91,76,0,35,12,47,44,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,6,4,0,10,6,0,1,1,8,5,1,0
01/06/2023,419,1,37,41,55,71,53,60,71,44,24,0,241,176,2,83,21,173,89,20,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,4,3,4,12,10,0,24,13,0,6,1,18,7,3,2
11/24/2022,161,1,28,16,22,26,25,20,19,17,16,0,89,72,0,39,7,71,28,3,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,3,3,1,2,6,3,8,0,15,13,0,5,1,16,5,0,1
04/17/2020,774,43,148,16,128,126,142,144,118,49,51,0,387,387,0,323,27,215,125,39,45,0,0,1,2,5,7,13,15,0,14,29,0,11,2,19,11,0,0,3,6,12,18,33,30,27,19,0,66,82,0,56,7,57,20,6,2
04/26/2021,647,6,61,119,153,142,95,91,31,10,6,0,351,296,0,175,21,265,96,19,71,0,0,0,0,0,2,1,3,0,4,2,0,2,0,1,3,0,0,1,4,11,11,10,14,3,7,0,38,23,0,14,1,36,9,0,1
12/15/2020,1613,22,84,214,361,270,259,242,156,67,44,0,818,786,9,682,48,297,335,77,174,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,10,13,26,14,13,0,36,48,0,27,5,33,13,3,3
07/29/2021,322,1,17,49,88,90,48,28,12,7,0,0,174,147,1,68,10,97,91,15,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,4,6,0,1,0,9,8,0,2,2,11,1,0,1
07/25/2020,155,8,22,29,33,33,25,16,7,9,3,0,78,77,0,62,9,32,36,6,10,0,0,0,1,1,3,1,2,0,4,4,0,2,0,3,3,0,0,0,0,3,5,2,5,4,3,0,13,9,0,3,0,12,5,1,1
05/06/2022,1065,1,23,229,214,217,168,105,80,33,19,0,581,482,2,195,109,165,373,56,167,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,4,3,5,1,3,5,0,9,14,0,6,0,10,6,1,0
07/21/2022,969,0,46,126,175,178,125,154,106,61,44,0,550,419,0,230,63,278,219,50,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,8,8,8,7,0,22,24,0,13,1,19,11,1,1
10/09/2020,668,4,29,67,172,168,100,69,52,27,13,0,325,341,2,275,12,99,207,26,49,0,0,0,1,0,1,1,1,0,0,4,0,1,0,0,2,0,1,2,2,4,4,5,4,3,5,0,14,15,0,8,0,10,10,1,0
09/07/2021,577,3,48,119,133,99,86,61,41,23,15,0,302,274,1,130,25,150,147,21,104,0,0,0,1,1,0,0,1,0,0,3,0,2,0,1,0,0,0,1,4,5,7,6,13,7,5,0,28,20,0,13,4,21,7,2,1
11/25/2020,1833,18,108,260,430,354,257,237,165,85,45,0,970,857,6,652,53,360,408,82,278,0,0,1,1,0,3,6,7,0,5,13,0,8,0,5,5,0,0,2,7,8,10,18,26,17,20,0,56,52,0,37,5,33,26,5,2
06/15/2022,740,1,44,81,159,162,112,87,81,41,17,0,425,310,5,130,60,183,210,31,126,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,9,4,5,8,8,5,0,21,23,0,6,1,18,17,2,0
07/19/2020,100,2,22,14,27,23,9,14,6,6,1,0,53,46,1,27,2,35,27,3,6,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,5,5,3,2,1,0,13,9,0,1,0,18,3,0,0
08/19/2020,485,5,22,58,150,90,57,71,39,13,7,0,256,229,0,220,4,93,116,24,28,0,0,0,1,0,2,1,1,0,3,2,0,2,0,1,2,0,0,1,2,2,1,6,2,6,2,0,11,11,0,4,0,12,5,0,1
01/15/2022,1618,30,142,312,329,290,212,175,169,84,47,0,837,778,3,420,105,280,383,99,331,0,0,0,1,1,8,6,14,0,9,21,0,8,2,16,4,0,0,2,13,9,14,17,28,39,20,0,72,70,0,32,5,64,37,2,2
08/23/2020,130,1,25,10,43,17,23,15,12,8,2,0,71,59,0,40,3,29,45,5,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2,4,5,3,4,2,0,10,15,0,11,0,6,6,2,0
05/29/2020,458,20,50,33,113,70,85,75,42,18,22,0,247,207,4,227,10,112,42,16,51,0,0,0,1,3,5,6,5,0,11,9,0,7,0,11,1,1,0,3,0,4,7,11,9,8,8,0,31,19,0,12,1,26,9,1,1
02/12/2021,357,13,31,42,105,68,48,26,40,20,8,0,168,189,0,100,15,72,116,22,32,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,4,2,4,5,8,5,2,0,13,18,0,6,2,15,6,2,0
05/10/2022,1713,0,24,512,280,343,222,159,105,59,33,0,979,728,6,301,151,286,616,103,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,2,3,5,0,9,15,0,5,1,9,6,2,1
05/11/2021,309,9,36,60,65,69,41,34,30,5,5,0,160,149,0,64,7,140,52,9,37,0,1,0,1,1,1,4,1,0,4,5,0,3,0,3,3,0,0,0,2,6,6,5,7,6,4,0,17,19,0,5,0,24,6,1,0
01/22/2022,1004,20,77,220,197,182,132,116,87,45,24,1,559,444,1,242,78,141,282,57,204,0,0,1,1,2,3,3,10,0,10,10,0,4,1,10,5,0,0,3,6,3,7,11,15,17,15,0,45,32,0,17,5,29,20,5,1
06/29/2022,978,0,41,104,219,211,148,129,91,40,36,0,572,398,8,216,73,219,284,48,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,4,7,7,8,0,21,20,0,6,5,19,10,1,0
03/26/2023,106,2,12,16,14,26,10,14,14,8,4,0,65,41,0,24,6,20,35,7,14,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,2,1,0,4,2,2,0,9,3,0,1,1,8,2,0,0
11/29/2020,898,18,91,105,215,191,130,115,78,41,23,0,452,444,2,267,30,169,253,39,140,0,0,0,0,2,6,7,3,0,3,15,0,8,1,8,1,0,0,1,2,12,10,16,21,15,14,0,37,54,0,31,5,32,17,4,2
05/21/2021,245,6,30,53,49,44,36,33,18,6,6,0,140,105,0,50,11,110,43,3,28,0,1,0,0,1,2,1,1,0,3,3,0,2,0,4,0,0,0,0,3,1,2,10,7,4,3,0,19,11,0,2,1,20,4,1,2
09/09/2022,470,1,24,78,86,71,62,62,53,25,33,0,278,192,0,125,29,115,122,22,57,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3,1,4,2,7,5,0,14,10,0,6,0,10,8,0,0
11/15/2022,505,1,39,108,67,76,60,65,56,43,30,0,312,191,2,139,21,163,96,21,65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,4,4,3,2,5,12,7,0,26,13,0,5,2,22,8,1,1
01/27/2021,657,14,47,75,146,131,102,92,61,33,17,0,337,320,0,200,31,149,173,31,73,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,8,7,14,8,0,27,20,0,13,1,16,14,2,1
05/10/2020,306,38,98,17,59,52,64,42,41,14,17,0,137,169,0,138,8,69,43,14,34,0,0,1,3,2,11,8,13,0,14,24,0,16,1,14,6,1,0,2,7,7,18,10,29,14,11,0,37,61,0,42,4,34,11,5,2
07/02/2020,256,6,25,25,80,44,39,28,22,10,8,0,144,112,0,88,9,66,60,6,27,0,0,0,0,1,1,1,3,0,3,3,0,3,0,2,1,0,0,1,5,4,4,2,4,1,4,0,12,13,0,7,0,9,6,2,1
06/19/2020,219,15,37,28,68,38,29,24,16,9,7,0,111,106,2,96,2,54,35,8,24,0,0,0,1,3,3,2,6,0,7,8,0,3,1,5,6,0,0,3,4,2,6,7,8,3,4,0,18,19,0,12,0,19,5,1,0
01/20/2023,439,1,28,132,41,60,35,62,57,34,18,0,225,212,2,149,25,137,87,11,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,6,3,4,5,3,4,0,12,16,0,6,2,13,6,0,1
12/12/2020,915,21,79,110,215,178,135,124,90,45,18,0,467,445,3,332,32,157,258,29,107,0,0,0,0,2,5,5,9,0,10,11,0,3,2,9,7,0,0,1,2,5,7,18,18,17,11,0,37,42,0,16,5,39,15,3,1
03/08/2021,327,5,22,53,103,61,35,32,31,8,4,0,165,162,0,109,23,67,80,22,26,0,0,0,0,2,1,2,0,0,2,3,0,3,0,2,0,0,0,0,2,2,1,4,8,2,3,0,13,9,0,5,0,11,4,2,0
08/07/2020,417,2,24,65,108,83,54,48,35,14,10,0,198,218,1,188,10,79,97,17,26,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,4,0,5,5,2,3,0,13,11,0,11,0,11,2,0,0
03/24/2021,681,6,32,63,249,168,79,71,32,12,7,0,331,349,1,157,14,142,282,27,59,0,1,0,1,0,0,3,1,0,3,3,0,2,0,3,1,0,0,1,4,7,4,7,4,3,2,0,20,12,0,10,2,11,5,4,0
06/18/2021,35,2,10,2,10,6,6,6,2,1,2,0,19,16,0,6,2,17,9,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,2,4,1,0,1,0,4,6,0,3,1,4,2,0,0
09/06/2021,279,4,26,70,66,53,41,17,21,7,4,0,139,139,1,58,10,85,81,7,38,0,0,1,0,0,0,3,0,0,2,2,0,1,0,2,1,0,0,3,3,3,1,5,8,0,3,0,16,10,0,5,1,15,3,0,2
11/11/2020,2489,9,128,267,682,514,360,321,212,79,54,0,1307,1173,9,748,90,452,690,121,388,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,6,14,21,28,20,26,0,71,57,0,30,2,53,37,4,2
05/08/2020,921,43,98,52,168,191,196,154,82,44,34,0,453,466,2,509,19,157,98,34,104,0,0,0,1,4,12,12,14,0,21,22,0,15,0,15,13,0,0,0,7,8,9,19,19,13,23,0,47,51,0,41,3,36,12,3,3
12/24/2022,242,1,40,32,30,33,35,27,39,26,19,1,145,97,0,54,9,62,72,17,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,2,3,3,3,8,8,9,0,23,17,0,12,1,11,13,2,1
01/25/2021,856,11,65,102,198,171,130,106,97,32,20,0,456,399,1,317,31,167,206,35,100,0,0,1,1,0,2,2,5,0,1,10,0,5,0,1,4,1,0,2,3,4,3,14,17,13,9,0,33,32,0,14,1,27,19,3,1
01/08/2022,3318,29,189,609,651,631,541,378,291,145,71,1,1782,1532,4,868,205,509,789,248,699,0,0,0,2,1,9,6,11,0,16,13,0,4,0,18,7,0,0,4,11,15,15,31,49,26,38,0,103,86,0,41,7,92,40,6,3
04/23/2020,1466,36,167,32,192,206,223,239,246,161,167,0,780,684,2,546,24,493,202,68,133,0,1,1,4,3,9,8,10,0,9,27,0,13,2,14,7,0,0,1,6,14,22,26,39,31,28,0,79,88,0,61,6,57,31,10,2
11/04/2020,2512,8,96,302,707,563,365,289,173,84,29,0,1290,1213,9,1018,76,399,676,90,253,0,0,0,0,0,1,2,5,0,5,3,0,5,0,1,2,0,0,4,5,3,9,25,15,24,11,0,48,48,0,33,1,36,22,3,1
10/22/2021,306,5,15,65,51,79,35,37,23,10,6,0,153,152,1,67,11,63,100,23,42,0,0,0,0,2,0,2,1,0,3,2,0,2,0,1,2,0,0,1,1,3,0,4,1,4,1,0,8,7,0,4,0,7,2,2,0
10/15/2020,907,2,34,86,266,213,112,115,72,28,15,0,465,442,0,404,22,124,251,24,82,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,6,4,4,8,4,5,0,19,15,0,6,0,17,9,2,0
03/16/2023,305,0,23,72,48,40,35,33,40,23,14,0,172,131,2,72,14,98,78,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,4,5,0,14,9,0,6,2,13,1,0,1
07/26/2020,96,6,18,7,24,25,10,16,8,4,2,0,48,48,0,32,4,21,27,3,9,0,0,0,0,1,1,1,3,0,3,3,0,1,0,3,2,0,0,0,1,2,2,5,5,1,2,0,10,8,0,5,0,9,3,1,0
10/29/2022,230,1,23,30,34,40,29,34,33,16,14,0,132,97,1,46,14,82,43,17,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,3,1,3,4,3,3,1,8,15,0,3,1,10,9,0,0
08/13/2021,626,3,35,97,173,154,80,58,39,15,10,0,273,353,0,137,18,151,229,12,79,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,0,0,0,1,4,5,4,5,8,4,4,0,17,18,0,6,0,20,8,1,0
08/26/2022,549,2,31,104,93,74,83,69,72,31,23,0,330,215,4,134,34,164,104,31,82,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2,2,2,6,7,6,6,0,13,18,0,5,1,17,5,2,1
02/25/2023,160,0,26,17,27,21,30,20,16,16,13,0,102,58,0,41,8,49,41,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,6,4,8,0,11,15,0,5,1,15,4,0,1
09/01/2020,330,3,17,34,97,70,38,45,32,8,6,0,177,153,0,142,5,58,85,6,34,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,0,1,2,6,2,2,2,2,0,9,8,0,4,0,8,3,1,1
06/15/2021,52,3,4,10,8,10,11,8,2,2,1,0,34,18,0,21,0,16,10,1,4,0,0,1,1,0,0,1,0,0,2,1,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,3,1,0,1,0,2,1,0,0
09/11/2022,211,0,17,33,37,38,32,28,23,10,10,0,114,97,0,51,8,67,48,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,1,1,6,0,8,9,0,5,1,10,1,0,0
09/19/2022,443,0,31,88,86,71,52,54,46,24,22,0,269,173,1,127,23,116,115,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,4,6,9,0,18,13,0,9,2,13,6,0,1
04/01/2021,722,2,44,89,236,166,88,71,42,26,4,0,369,352,1,171,37,187,250,20,57,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,6,5,7,9,8,8,1,0,25,19,0,9,0,24,10,0,1
08/06/2021,466,5,27,67,136,125,51,42,26,15,4,0,224,242,0,103,23,116,143,15,66,1,0,1,0,0,0,1,2,0,1,4,0,1,0,3,1,0,0,2,3,5,5,7,2,3,0,0,13,14,0,6,0,17,4,0,0
09/06/2022,795,1,40,171,129,127,115,117,54,54,27,1,449,338,8,215,53,184,197,41,105,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,3,4,7,9,7,6,0,20,20,0,8,1,20,11,0,0
07/31/2020,392,2,23,46,112,82,64,42,31,8,7,0,208,181,3,192,7,80,81,10,22,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,3,5,1,2,7,3,1,0,13,10,0,7,1,12,3,0,0
07/04/2021,18,1,5,6,2,6,1,0,0,2,1,0,10,8,0,3,2,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,3,2,0,0,0,2,2,1,0
04/23/2023,50,0,,11,7,9,8,3,5,5,2,0,23,27,0,16,2,13,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
04/03/2021,469,9,46,61,130,113,69,51,27,12,6,0,235,233,1,110,24,109,170,16,40,0,0,0,1,2,1,2,3,0,3,6,0,4,1,3,1,0,0,0,3,5,6,6,8,13,5,0,20,26,0,7,0,21,16,1,1
01/12/2022,4064,34,182,1183,701,633,496,384,326,204,137,0,2158,1899,7,1151,233,780,913,209,778,0,0,1,2,5,9,9,8,0,16,18,0,7,3,14,10,0,0,10,13,14,9,28,41,30,37,0,95,87,0,37,6,83,46,7,3
06/14/2020,92,12,28,6,22,18,20,14,6,2,4,0,44,48,0,36,1,28,8,5,14,0,0,0,1,1,3,2,5,0,6,6,0,5,0,3,4,0,0,2,4,1,6,3,6,3,3,0,12,16,0,12,1,11,1,2,1
03/10/2021,336,10,17,52,101,67,42,41,21,7,5,0,169,167,0,107,11,55,107,15,41,0,0,0,2,1,2,3,2,0,4,6,0,2,1,3,3,0,1,0,3,0,0,3,4,4,3,0,9,8,0,6,1,6,2,2,0
07/24/2022,520,2,34,81,111,83,69,71,55,33,17,0,306,212,2,108,31,157,130,19,75,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,2,3,3,3,2,5,6,10,0,20,14,0,4,1,21,7,0,1
11/19/2021,683,1,38,174,120,149,95,64,48,24,9,0,361,322,0,128,19,142,204,64,126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,4,5,3,6,11,6,0,16,22,0,8,1,18,8,2,1
12/18/2020,1300,19,80,167,289,251,205,169,120,59,40,0,673,620,7,497,64,260,288,58,133,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,5,24,16,15,0,40,40,0,19,9,36,14,2,0
01/23/2021,588,9,55,71,120,135,86,80,53,30,13,0,304,284,0,215,30,111,150,27,55,0,0,0,0,1,2,2,4,0,2,7,0,2,1,4,2,0,0,0,2,6,2,2,15,18,10,0,31,24,0,17,2,26,7,2,1
